,belief,endTime,startTime,state,uncertaintyLower,uncertaintyUpper,usertoken,varIndex,vars,visGroup
0,0.6918479600478782,1582573704932,1582573623045,draw1,0.43428537000168643,0.9494105500940704,aW7m7bgp,0,Income tax rate_Poverty rate,scatter
1,0.3756217987516475,1582573781100,1582573732570,draw2,0.19394666352534418,0.557296933977951,aW7m7bgp,0,Income tax rate_Poverty rate,scatter
2,0.8143387168809226,1582573844013,1582573784746,draw1,0.5160298869719857,1.0,aW7m7bgp,1,Vaccination rate_Rate of illness,scatter
3,-0.7393314565847953,1582573873122,1582573859656,draw2,-0.9478622162943755,-0.530800696875215,aW7m7bgp,1,Vaccination rate_Rate of illness,scatter
4,0.4031833210774105,1582573890600,1582573876541,draw1,0.25176967600539224,0.5545969661494285,aW7m7bgp,2,Immigrant population_Economic growth,scatter
5,-0.021850664568820788,1582573956742,1582573904790,draw2,-1.0,0.9562986708623584,aW7m7bgp,2,Immigrant population_Economic growth,scatter
6,0.9006673420609186,1582573973626,1582573960614,draw1,0.6934505310220584,1.0,aW7m7bgp,3,Government spending_Budget deficit,scatter
7,0.7329645711766286,1582573987713,1582573976692,draw2,0.4634533760230657,1.0,aW7m7bgp,3,Government spending_Budget deficit,scatter
8,0.14934895667865877,1582574003281,1582573991587,draw1,-0.09892991890239694,0.39762783225971443,aW7m7bgp,4,Labor union participation_Corporate profits,scatter
9,-0.015816648644916498,1582574015645,1582574006592,draw2,-1.0,1.0,aW7m7bgp,4,Labor union participation_Corporate profits,scatter
10,-0.3498016802722597,1582574058272,1582574044640,draw1,-0.5708138802413067,-0.12878948030321297,aW7m7bgp,5,Exercise amount_Body weight,hop
11,-0.39336512249409394,1582574092719,1582574065334,draw2,-0.8396124996285668,0.0528822546403791,aW7m7bgp,5,Exercise amount_Body weight,hop
12,0.32257181026955917,1582574104489,1582574095027,draw1,-0.3133140346445644,0.9584576551836828,aW7m7bgp,6,Temperature_Crime rate,hop
13,0.35922925796689853,1582574120055,1582574108821,draw2,-0.05532602865868691,0.773784544592484,aW7m7bgp,6,Temperature_Crime rate,hop
14,-0.903242884346761,1582574135166,1582574123000,draw1,-1.0,-0.7200047981162729,aW7m7bgp,7,Temperature_Sales of Mittens,hop
15,-1.0,1582574148938,1582574140601,draw2,-1.0,-0.75429294606059,aW7m7bgp,7,Temperature_Sales of Mittens,hop
16,1.0,1582574158739,1582574151713,draw1,0.8488690603850424,1.0,aW7m7bgp,8,Weight_Price,hop
17,0.9806807194704359,1582574169560,1582574163589,draw2,0.7765737678614459,1.0,aW7m7bgp,8,Weight_Price,hop
18,0.08822759956224524,1582574178546,1582574171840,draw1,-0.13456241271480596,0.31101761183929666,aW7m7bgp,9,Yearly income_Height,hop
19,0.0004467136231995905,1582574192381,1582574183651,draw2,-0.05086754663462556,0.05176097388102452,aW7m7bgp,9,Yearly income_Height,hop
20,0.28495270336934597,1582573913389,1582573873512,draw1,-0.022060742010385548,0.5919661487490777,L4Gu6NNC,0,Income tax rate_Poverty rate,scatter
21,-0.3651745195741664,1582573938577,1582573926958,draw2,-0.8465565582296297,0.116207519081297,L4Gu6NNC,0,Income tax rate_Poverty rate,scatter
22,0.40971706130606966,1582573956466,1582573941327,draw1,-0.058925149442372815,0.8783592720545121,L4Gu6NNC,1,Government spending_Budget deficit,scatter
23,0.8805163764851469,1582573965867,1582573959969,draw2,0.6416000577543826,1.0,L4Gu6NNC,1,Government spending_Budget deficit,scatter
24,0.5267427913381977,1582573977236,1582573967608,draw1,0.2822635056099496,0.771222077066446,L4Gu6NNC,2,Immigrant population_Economic growth,scatter
25,0.5538193099191464,1582573991952,1582573982476,draw2,0.1371426183792923,0.9704960014590003,L4Gu6NNC,2,Immigrant population_Economic growth,scatter
26,-0.09227959378556866,1582574007894,1582573994378,draw1,-0.4114437437753318,0.22688455620419457,L4Gu6NNC,3,Labor union participation_Corporate profits,scatter
27,0.2423603716477365,1582574020224,1582574013050,draw2,-0.11594734915002286,0.6006680924454957,L4Gu6NNC,3,Labor union participation_Corporate profits,scatter
28,-0.6764720639109654,1582574037710,1582574022124,draw1,-1.0,-0.3529441278219307,L4Gu6NNC,4,Vaccination rate_Rate of illness,scatter
29,-0.9371640270015704,1582574045776,1582574040192,draw2,-1.0,-0.8743280540031411,L4Gu6NNC,4,Vaccination rate_Rate of illness,scatter
30,0.36034948756094143,1582574072072,1582574060398,draw1,-0.1491566123193615,0.8698555874412444,L4Gu6NNC,5,Temperature_Crime rate,hop
31,0.24669007979587065,1582574090584,1582574084699,draw2,-0.21524625717024287,0.7086264167619838,L4Gu6NNC,5,Temperature_Crime rate,hop
32,0.2698838670913972,1582574100420,1582574092459,draw1,-0.015554113568685024,0.5553218477514794,L4Gu6NNC,6,Yearly income_Height,hop
33,0.1883888826786524,1582574115521,1582574109543,draw2,-0.3608779628116374,0.737655728168942,L4Gu6NNC,6,Yearly income_Height,hop
34,0.34709590681216995,1582574129874,1582574117202,draw1,-0.0530004816927081,0.7471922953170482,L4Gu6NNC,7,Exercise amount_Body weight,hop
35,-0.26762939738391106,1582574142126,1582574136944,draw2,-0.6798482394884895,0.14458944472066748,L4Gu6NNC,7,Exercise amount_Body weight,hop
36,-0.7166177362270449,1582574165671,1582574144132,draw1,-1.0,-0.26053516183010506,L4Gu6NNC,8,Temperature_Sales of Mittens,hop
37,-0.9489426695384884,1582574173061,1582574168730,draw2,-1.0,-0.7189471760065438,L4Gu6NNC,8,Temperature_Sales of Mittens,hop
38,0.5319850421604715,1582574182292,1582574175096,draw1,0.0876642464472448,0.9763058378736982,L4Gu6NNC,9,Weight_Price,hop
39,0.8198369545348521,1582574189312,1582574184334,draw2,0.6589976450905577,0.9806762639791464,L4Gu6NNC,9,Weight_Price,hop
40,0.26905187078977466,1582573697434,1582573645961,draw1,-0.06788249221258091,0.60598623379213,UBK26Eec,0,Government spending_Budget deficit,scatter
41,0.764551659226473,1582573727523,1582573708988,draw2,0.5958403051751835,0.9332630132777626,UBK26Eec,0,Government spending_Budget deficit,scatter
42,-0.6991640948792655,1582573779240,1582573732177,draw1,-1.0,-0.36499445802708447,UBK26Eec,1,Vaccination rate_Rate of illness,scatter
43,-0.923074128340851,1582573800064,1582573790023,draw2,-1.0,-0.5665380901547699,UBK26Eec,1,Vaccination rate_Rate of illness,scatter
44,-0.36731308370709526,1582573859030,1582573807573,draw1,-0.839889735355672,0.1052635679414815,UBK26Eec,2,Labor union participation_Corporate profits,scatter
45,-0.1329567817730164,1582573885208,1582573868718,draw2,-1.0,1.0,UBK26Eec,2,Labor union participation_Corporate profits,scatter
46,0.24719864721649087,1582573965698,1582573889737,draw1,-0.24460744695592207,0.739004741388904,UBK26Eec,3,Income tax rate_Poverty rate,scatter
47,-1.0,1582574018290,1582573982213,draw2,-1.0,0.20642435338189036,UBK26Eec,3,Income tax rate_Poverty rate,scatter
48,0.251008231784134,1582574047750,1582574023978,draw1,-0.13670415529943636,0.6387206188677044,UBK26Eec,4,Immigrant population_Economic growth,scatter
49,0.2320568578716189,1582574078794,1582574056234,draw2,-0.5358862842567622,1.0,UBK26Eec,4,Immigrant population_Economic growth,scatter
50,0.2107481386387866,1582574131214,1582574119885,draw1,-0.5785037227224268,1.0,UBK26Eec,5,Yearly income_Height,hop
51,0.16389391735201264,1582574150210,1582574142451,draw2,-0.9442092958600179,1.0,UBK26Eec,5,Yearly income_Height,hop
52,0.9893960515300546,1582574171844,1582574154001,draw1,0.7939403030578667,1.0,UBK26Eec,6,Weight_Price,hop
53,1.0,1582574183221,1582574176381,draw2,0.7890577175612528,1.0,UBK26Eec,6,Weight_Price,hop
54,-0.6054981406070725,1582574202686,1582574184911,draw1,-0.8378223464352472,-0.3731739347788978,UBK26Eec,7,Exercise amount_Body weight,hop
55,-0.605792115633186,1582574219422,1582574207537,draw2,-1.0,0.01401341880025675,UBK26Eec,7,Exercise amount_Body weight,hop
56,-0.7867197500677827,1582574244132,1582574221971,draw1,-1.0,-0.5280651102689211,UBK26Eec,8,Temperature_Sales of Mittens,hop
57,-0.9917436056086995,1582574255185,1582574248316,draw2,-1.0,-0.6862489960380502,UBK26Eec,8,Temperature_Sales of Mittens,hop
58,0.3033983896020245,1582574265913,1582574256829,draw1,-0.28052674909866626,0.887323528302715,UBK26Eec,9,Temperature_Crime rate,hop
59,0.5138310906681207,1582574277726,1582574270719,draw2,-0.20098239417803626,1.0,UBK26Eec,9,Temperature_Crime rate,hop
60,0.32983696988789224,1582573895600,1582573852416,draw1,0.2607250360029534,0.3989489037728311,4YKZ9oBT,0,Labor union participation_Corporate profits,scatter
61,-0.8939252480021795,1582573958054,1582573933003,draw2,-0.9013207964889154,-0.8865296995154437,4YKZ9oBT,0,Labor union participation_Corporate profits,scatter
62,-0.771174210341758,1582573986619,1582573966335,draw1,-0.8938537399553586,-0.6484946807281577,4YKZ9oBT,1,Vaccination rate_Rate of illness,scatter
63,-0.9333237409486412,1582574003658,1582573995360,draw2,-1.0,-0.8666474818972827,4YKZ9oBT,1,Vaccination rate_Rate of illness,scatter
64,0.746461801918382,1582574023188,1582574010502,draw1,0.6925079414732283,0.8004156623635355,4YKZ9oBT,2,Government spending_Budget deficit,scatter
65,0.9286939595607628,1582574036762,1582574029671,draw2,0.9134454241559891,0.9439424949655373,4YKZ9oBT,2,Government spending_Budget deficit,scatter
66,-1.0,1582574058937,1582574043613,draw1,-1.0,-1.0,4YKZ9oBT,3,Income tax rate_Poverty rate,scatter
67,-1.0,1582574083145,1582574075780,draw2,-1.0,-0.9093814178140047,4YKZ9oBT,3,Income tax rate_Poverty rate,scatter
68,0.9051250260087456,1582574102134,1582574093087,draw1,0.8524819556353103,0.9577680963821811,4YKZ9oBT,4,Immigrant population_Economic growth,scatter
69,0.5338551819629247,1582574112914,1582574107304,draw2,0.5084242629355022,0.5592861009903474,4YKZ9oBT,4,Immigrant population_Economic growth,scatter
70,0.4221806061551503,1582574145192,1582574136925,draw1,0.4191713452979451,0.4251898670123555,4YKZ9oBT,5,Temperature_Crime rate,band
71,0.4860810611269828,1582574170848,1582574155949,draw2,0.4616502886632232,0.5105118335907426,4YKZ9oBT,5,Temperature_Crime rate,band
72,0.39383278170646063,1582574186306,1582574175484,draw1,0.33821434213053614,0.4494512212823849,4YKZ9oBT,6,Weight_Price,band
73,1.0,1582574204951,1582574191934,draw2,1.0,1.0,4YKZ9oBT,6,Weight_Price,band
74,-0.38346645631393694,1582574219221,1582574209453,draw1,-0.4064530506881714,-0.36047986193970255,4YKZ9oBT,7,Exercise amount_Body weight,band
75,-0.3575963431128137,1582574233697,1582574225097,draw2,-0.3824812389273769,-0.33271144729825025,4YKZ9oBT,7,Exercise amount_Body weight,band
76,0.3502092662316474,1582574247115,1582574237067,draw1,0.32682910156461564,0.37358943089867935,4YKZ9oBT,8,Temperature_Sales of Mittens,band
77,-0.6055797842138344,1582574265661,1582574255982,draw2,-0.6635244151468127,-0.5476351532808561,4YKZ9oBT,8,Temperature_Sales of Mittens,band
78,0.3825247169217152,1582574276540,1582574269699,draw1,0.35195411853266867,0.41309531531076193,4YKZ9oBT,9,Yearly income_Height,band
79,0.46159813808552275,1582574320048,1582574296097,draw2,0.3837620558433543,0.5394342203276918,4YKZ9oBT,9,Yearly income_Height,band
80,-0.9915764256044963,1582573912731,1582573859120,draw1,-1.0,-0.01095075980221244,47bZfqrl,0,Labor union participation_Corporate profits,scatter
81,-1.0,1582573944254,1582573920508,draw2,-1.0,-0.17738341136362307,47bZfqrl,0,Labor union participation_Corporate profits,scatter
82,1.0,1582573974664,1582573949594,draw1,-0.04103712874206322,1.0,47bZfqrl,1,Immigrant population_Economic growth,scatter
83,1.0,1582574008797,1582573978016,draw2,0.08258740625626526,1.0,47bZfqrl,1,Immigrant population_Economic growth,scatter
84,-0.8582436931989523,1582574023700,1582574010958,draw1,-1.0,-0.7164873863979047,47bZfqrl,2,Government spending_Budget deficit,scatter
85,-1.0,1582574044432,1582574026689,draw2,-1.0,-0.3925122555718316,47bZfqrl,2,Government spending_Budget deficit,scatter
86,1.0,1582574065345,1582574046792,draw1,-0.030469759070476388,1.0,47bZfqrl,3,Income tax rate_Poverty rate,scatter
87,1.0,1582574082824,1582574068241,draw2,0.8453028440383921,1.0,47bZfqrl,3,Income tax rate_Poverty rate,scatter
88,1.0,1582574094085,1582574084729,draw1,-0.02051313358078377,1.0,47bZfqrl,4,Vaccination rate_Rate of illness,scatter
89,1.0,1582574109618,1582574098073,draw2,0.18165640949955564,1.0,47bZfqrl,4,Vaccination rate_Rate of illness,scatter
90,1.0,1582574138910,1582574126293,draw1,0.3764293989796039,1.0,47bZfqrl,5,Temperature_Crime rate,line
91,0.8874505500395673,1582574149618,1582574142261,draw2,0.18718845258373618,1.0,47bZfqrl,5,Temperature_Crime rate,line
92,-0.7355897631835191,1582574170034,1582574151661,draw1,-1.0,0.0354853325271931,47bZfqrl,6,Temperature_Sales of Mittens,line
93,-0.9529100848369276,1582574180953,1582574173232,draw2,-1.0,-0.6821635106483817,47bZfqrl,6,Temperature_Sales of Mittens,line
94,1.0,1582574216931,1582574183412,draw1,0.4830517700637478,1.0,47bZfqrl,7,Yearly income_Height,line
95,0.978906568299807,1582574228995,1582574220098,draw2,0.5771113389851656,1.0,47bZfqrl,7,Yearly income_Height,line
96,1.0,1582574237052,1582574230898,draw1,0.1758197397232415,1.0,47bZfqrl,8,Weight_Price,line
97,0.33256153644337116,1582574264173,1582574240333,draw2,0.09492174707974876,0.5702013258069936,47bZfqrl,8,Weight_Price,line
98,0.9081954762851228,1582574273049,1582574265757,draw1,0.4303230231661592,1.0,47bZfqrl,9,Exercise amount_Body weight,line
99,1.0,1582574284581,1582574277769,draw2,0.6764850172752561,1.0,47bZfqrl,9,Exercise amount_Body weight,line
100,0.3185724416257425,1582573873588,1582573771702,draw1,-0.36285511674851506,1.0,bqcBNlzt,0,Weight_Price,scatter
101,0.3790400739852884,1582573956770,1582573934776,draw2,-0.2060109067087827,0.9640910546793597,bqcBNlzt,0,Weight_Price,scatter
102,0.726163201741997,1582573983983,1582573960943,draw1,-0.2795184467881342,1.0,bqcBNlzt,1,Exercise amount_Body weight,scatter
103,-0.7491955221205711,1582574021173,1582573993956,draw2,-1.0,0.5499358956966647,bqcBNlzt,1,Exercise amount_Body weight,scatter
104,-1.0,1582574058899,1582574023771,draw1,-1.0,0.15530925680437235,bqcBNlzt,2,Temperature_Sales of Mittens,scatter
105,-0.7336121460954643,1582574069990,1582574063831,draw2,-1.0,0.517124820404461,bqcBNlzt,2,Temperature_Sales of Mittens,scatter
106,-0.8331505159423374,1582574087144,1582574074117,draw1,-1.0,0.10343678804613377,bqcBNlzt,3,Temperature_Crime rate,scatter
107,-0.7310174357281078,1582574099900,1582574092325,draw2,-1.0,0.3628858033901836,bqcBNlzt,3,Temperature_Crime rate,scatter
108,0.012300384242940998,1582574126742,1582574105182,draw1,-0.27007444952726334,0.29467521801314556,bqcBNlzt,4,Yearly income_Height,scatter
109,-0.0004858498835927372,1582574135317,1582574129613,draw2,-0.24723675363710157,0.24626505386991582,bqcBNlzt,4,Yearly income_Height,scatter
110,-0.5489367432207937,1582574191911,1582574149899,draw1,-0.958225539023642,-0.139647947417945,bqcBNlzt,5,Vaccination rate_Rate of illness,band
111,-0.6177551542511956,1582574203295,1582574195533,draw2,-1.0,-0.23551030850239135,bqcBNlzt,5,Vaccination rate_Rate of illness,band
112,-0.39231993799594317,1582574223621,1582574205611,draw1,-0.7154074233207406,-0.06923245267114564,bqcBNlzt,6,Income tax rate_Poverty rate,band
113,-0.16698843190929868,1582574235290,1582574226603,draw2,-0.6551280018737164,0.3211511380551191,bqcBNlzt,6,Income tax rate_Poverty rate,band
114,0.7604130191962744,1582574258135,1582574237888,draw1,0.5208260383925489,1.0,bqcBNlzt,7,Labor union participation_Corporate profits,band
115,0.6336742970039122,1582574270869,1582574264501,draw2,0.25870015912862976,1.0,bqcBNlzt,7,Labor union participation_Corporate profits,band
116,-0.5003115276995262,1582574290216,1582574273188,draw1,-0.8566081453365264,-0.1440149100625263,bqcBNlzt,8,Government spending_Budget deficit,band
117,0.5695554365370679,1582574303970,1582574294557,draw2,0.24996350280159163,0.8891473702725439,bqcBNlzt,8,Government spending_Budget deficit,band
118,0.5157656134167559,1582574355762,1582574306011,draw1,0.07692114079172141,0.9546100860417905,bqcBNlzt,9,Immigrant population_Economic growth,band
119,0.40287109898701745,1582574364573,1582574359015,draw2,-0.056943860393107615,0.8626860583671423,bqcBNlzt,9,Immigrant population_Economic growth,band
120,0.28701843227860935,1582573939654,1582573780554,draw1,-0.18451219577957545,0.7585490603367941,9soGvRWk,0,Income tax rate_Poverty rate,scatter
121,-0.7927483425783068,1582573968036,1582573949424,draw2,-1.0,-0.37971335715237986,9soGvRWk,0,Income tax rate_Poverty rate,scatter
122,-0.2889901306447631,1582574007802,1582573974492,draw1,-0.993492748600604,0.4155124873110778,9soGvRWk,1,Labor union participation_Corporate profits,scatter
123,-0.6200341225544237,1582574050977,1582574020323,draw2,-1.0,-0.18913888755031877,9soGvRWk,1,Labor union participation_Corporate profits,scatter
124,0.6898727961818638,1582574107089,1582574056116,draw1,0.37974559236372785,1.0,9soGvRWk,2,Government spending_Budget deficit,scatter
125,0.8066749080936435,1582574134552,1582574118640,draw2,0.6804890420085956,0.9328607741786918,9soGvRWk,2,Government spending_Budget deficit,scatter
126,1.0,1582574154067,1582574138619,draw1,0.8732321027796321,1.0,9soGvRWk,3,Immigrant population_Economic growth,scatter
127,0.7563453394523036,1582574167962,1582574158612,draw2,0.17675832131984093,1.0,9soGvRWk,3,Immigrant population_Economic growth,scatter
128,-0.7786945938317622,1582574192394,1582574172427,draw1,-0.9156822800305751,-0.6417069076329494,9soGvRWk,4,Vaccination rate_Rate of illness,scatter
129,-1.0,1582574201811,1582574195663,draw2,-1.0,-0.9182083961548788,9soGvRWk,4,Vaccination rate_Rate of illness,scatter
130,-0.020978361720661365,1582574268549,1582574238310,draw1,-0.10392302401941467,0.06196630057809194,9soGvRWk,5,Temperature_Crime rate,hop
131,0.9775480702562018,1582574294787,1582574286006,draw2,-0.3590891360843988,1.0,9soGvRWk,5,Temperature_Crime rate,hop
132,0.11582444585775109,1582574325091,1582574298068,draw1,-0.013936843167910273,0.24558573488341273,9soGvRWk,6,Yearly income_Height,hop
133,-0.7711362366033516,1582574344621,1582574333466,draw2,-1.0,-0.0690386375605963,9soGvRWk,6,Yearly income_Height,hop
134,0.7955381817079965,1582574358455,1582574348427,draw1,0.6263258929052837,0.9647504705107091,9soGvRWk,7,Weight_Price,hop
135,0.8825356368525952,1582574369318,1582574361838,draw2,0.7600905821637551,1.0,9soGvRWk,7,Weight_Price,hop
136,-0.9374487205299256,1582574387736,1582574375071,draw1,-1.0,-0.865355828356037,9soGvRWk,8,Exercise amount_Body weight,hop
137,-0.6248578401507523,1582574401513,1582574393610,draw2,-1.0,0.552666968103855,9soGvRWk,8,Exercise amount_Body weight,hop
138,-0.9329026338014981,1582574420267,1582574406800,draw1,-1.0,-0.8234035197217271,9soGvRWk,9,Temperature_Sales of Mittens,hop
139,-0.9503972423562148,1582574429897,1582574424228,draw2,-1.0,-0.8736968705190438,9soGvRWk,9,Temperature_Sales of Mittens,hop
140,0.11226317219526427,1582573555369,1582573533722,draw1,-0.27104916232753823,0.49557550671806694,FMShVsVj,0,Labor union participation_Corporate profits,scatter
141,0.19403208768789448,1582573574004,1582573563170,draw2,-0.18409429316597542,0.5721584685417642,FMShVsVj,0,Labor union participation_Corporate profits,scatter
142,-1.0,1582573583265,1582573577148,draw1,-1.0,-1.0,FMShVsVj,1,Vaccination rate_Rate of illness,scatter
143,-1.0,1582573593700,1582573586371,draw2,-1.0,-1.0,FMShVsVj,1,Vaccination rate_Rate of illness,scatter
144,0.9259171583694057,1582573605910,1582573596833,draw1,0.6218280776499594,1.0,FMShVsVj,2,Immigrant population_Economic growth,scatter
145,0.7126373941906246,1582573614660,1582573609474,draw2,0.4252747883812491,1.0,FMShVsVj,2,Immigrant population_Economic growth,scatter
146,0.44428853054529394,1582573625798,1582573618931,draw1,0.1496627346484698,0.7389143264421181,FMShVsVj,3,Government spending_Budget deficit,scatter
147,0.8620366611671082,1582573631804,1582573628473,draw2,0.7383381118560419,0.9857352104781745,FMShVsVj,3,Government spending_Budget deficit,scatter
148,0.8999377471806875,1582573641880,1582573634610,draw1,0.7183144550715559,1.0,FMShVsVj,4,Income tax rate_Poverty rate,scatter
149,0.61044442129614,1582573658609,1582573653518,draw2,0.22088884259227992,1.0,FMShVsVj,4,Income tax rate_Poverty rate,scatter
150,0.027063975735200696,1582573718782,1582573708147,draw1,-0.5174320449326382,0.5715599964030396,FMShVsVj,5,Weight_Price,line
151,0.8661680572194654,1582573733931,1582573727623,draw2,0.7011361699153378,1.0,FMShVsVj,5,Weight_Price,line
152,-1.0,1582573748078,1582573738582,draw1,-1.0,-0.7247568127028166,FMShVsVj,6,Temperature_Sales of Mittens,line
153,-0.9714491203633322,1582573758102,1582573752775,draw2,-1.0,-0.9310177098069945,FMShVsVj,6,Temperature_Sales of Mittens,line
154,0.2501760470707406,1582573773261,1582573760344,draw1,-0.062292431477823706,0.5626445256193051,FMShVsVj,7,Temperature_Crime rate,line
155,0.2801027923952555,1582573781247,1582573776320,draw2,0.08873383097066312,0.47147175381984807,FMShVsVj,7,Temperature_Crime rate,line
156,0.26738874343053953,1582573790035,1582573784164,draw1,-0.3060205202140543,0.8407980070751333,FMShVsVj,8,Yearly income_Height,line
157,0.042335700932480735,1582573799416,1582573794322,draw2,-0.048236681307464,0.13290808317242542,FMShVsVj,8,Yearly income_Height,line
158,-0.2786340316621041,1582573813027,1582573803567,draw1,-0.7526629997517027,0.1953949364274945,FMShVsVj,9,Exercise amount_Body weight,line
159,-0.4678795950110517,1582573821396,1582573816409,draw2,-0.9421873191880712,0.006428129165968022,FMShVsVj,9,Exercise amount_Body weight,line
160,1.0,1582573583708,1582573554465,draw1,0.5336519462698455,1.0,jatXIi6m,0,Weight_Price,scatter
